规则编号,规则名称,文档名称,文档地址,API名称,所属父类,问题位置（行号）,备注,问题状态,严重程度,问题描述,备注,修改建议,问题原文,规则提示词,质量维度,一级指标,二级指标,评估内容（测试点）,是否是问题,原因,修改方案
27.1.1.1,每个步骤有清晰的执行主体（who），明确操作目的（why）、操作内容（what/how）、场景（when/where）。使用祈使句描述步骤，避免语句不通/啰嗦冗余/长句影响理解。,capi-native-node-napi-h.md,https://gitcode.com/openharmony/docs/blob/master/zh-cn/application-dev/reference/apis-arkui/capi-native-node-napi-h.md,,native_node_napi.h,52,,未确认,P2,句中连续嵌套多个时间和条件从句，重复使用“如果……时”，且“顺延至当某个下一帧……”语法不通，导致回调执行条件和顺延时机难以理解。,,注册一个回调函数。在下一帧渲染任务结束后，如果距离下一个VSync信号到来的剩余时间大于1ms，则执行该回调函数；如果剩余时间小于1ms，则将回调函数顺延至后续某一帧的剩余时间大于1ms时执行。如果当前没有下一帧，将自动请求下一帧。,注册一个回调函数，在下一帧渲染任务结束后，如果距离其下个VSync信号到来的剩余时间大于1ms时，该回调函数将被执行；如果剩余时间小于1ms时，回调函数将被顺延至当某个下一帧的剩余时间大于1ms时再执行。如果当前没有下一帧，将自动请求下一帧。,https://gitcode.com/openharmony_docs_ai/docs_review_platform/blob/main/docs_prompt/27_1_1_1.md,体验,内容清晰性,语言描述清晰性,验证文档语言描述清晰，便于理解。,是,capi-native-node-napi-h.md原汇总表第52行的空闲回调描述包含多层嵌套条件，难以理解；当前第52行已按执行、顺延和请求下一帧的顺序重写。,已修改capi-native-node-napi-h.md汇总表第52行，并与正文第647行保持一致。
27.1.1.1,每个步骤有清晰的执行主体（who），明确操作目的（why）、操作内容（what/how）、场景（when/where）。使用祈使句描述步骤，避免语句不通/啰嗦冗余/长句影响理解。,capi-native-node-napi-h.md,https://gitcode.com/openharmony/docs/blob/master/zh-cn/application-dev/reference/apis-arkui/capi-native-node-napi-h.md,,native_node_napi.h,51,,未确认,P2,“检查到非UI线程调用程序会主动中止”缺少明确的条件关系和停顿，容易将“调用程序”误读为一个整体，导致线程限制与程序中止之间的关系不清。,,注册一个回调函数，以便在下一帧渲染时执行。不允许在非UI线程调用；如果检测到在非UI线程调用，程序会主动中止。,注册一个回调函数，以便在下一帧渲染时执行。不允许在非UI线程调用，检查到非UI线程调用程序会主动中止。,https://gitcode.com/openharmony_docs_ai/docs_review_platform/blob/main/docs_prompt/27_1_1_1.md,体验,内容清晰性,语言描述清晰性,验证文档语言描述清晰，便于理解。,是,capi-native-node-napi-h.md原第617行及汇总表对应描述中“非UI线程调用程序会主动中止”条件关系不清；当前第51、617行已改为“不允许……；如果……，程序会……”。,已同步修改capi-native-node-napi-h.md汇总表第51行和正文第617行，明确线程限制与中止行为。
27.1.1.1,每个步骤有清晰的执行主体（who），明确操作目的（why）、操作内容（what/how）、场景（when/where）。使用祈使句描述步骤，避免语句不通/啰嗦冗余/长句影响理解。,capi-native-node-napi-h.md,https://gitcode.com/openharmony/docs/blob/master/zh-cn/application-dev/reference/apis-arkui/capi-native-node-napi-h.md,,native_node_napi.h,33,,未确认,P2,“获取……映射到……”的语法结构不通顺，未直接说明两个对象之间的映射关系。,,将ArkTS侧创建的NodeContent对象映射为Native侧的ArkUI_NodeContentHandle。,获取ArkTS侧创建的NodeContent对象映射到Native侧的ArkUI_NodeContentHandle。,https://gitcode.com/openharmony_docs_ai/docs_review_platform/blob/main/docs_prompt/27_1_1_1.md,体验,内容清晰性,语言描述清晰性,验证文档语言描述清晰，便于理解。,是,capi-native-node-napi-h.md原汇总表第33行“获取……映射到……”搭配不当；当前第33行已改为“将……映射为……”。,已同步修改capi-native-node-napi-h.md汇总表第33行和正文第122行。
27.1.1.1,每个步骤有清晰的执行主体（who），明确操作目的（why）、操作内容（what/how）、场景（when/where）。使用祈使句描述步骤，避免语句不通/啰嗦冗余/长句影响理解。,capi-native-node-napi-h.md,https://gitcode.com/openharmony/docs/blob/master/zh-cn/application-dev/reference/apis-arkui/capi-native-node-napi-h.md,,native_node_napi.h,32,,未确认,P2,“获取……映射到……”的谓语搭配不当，未清晰表达将UIContext对象映射为ArkUI_ContextHandle的操作。,,将ArkTS侧创建的UIContext对象映射为Native侧的ArkUI_ContextHandle。,获取ArkTS侧创建的UIContext对象映射到Native侧的ArkUI_ContextHandle。,https://gitcode.com/openharmony_docs_ai/docs_review_platform/blob/main/docs_prompt/27_1_1_1.md,体验,内容清晰性,语言描述清晰性,验证文档语言描述清晰，便于理解。,是,capi-native-node-napi-h.md原汇总表第32行“获取……映射到……”搭配不当；当前第32行已改为“将……映射为……”。,已同步修改capi-native-node-napi-h.md汇总表第32行和正文第94行。
27.1.1.1,每个步骤有清晰的执行主体（who），明确操作目的（why）、操作内容（what/how）、场景（when/where）。使用祈使句描述步骤，避免语句不通/啰嗦冗余/长句影响理解。,capi-native-node-napi-h.md,https://gitcode.com/openharmony/docs/blob/master/zh-cn/application-dev/reference/apis-arkui/capi-native-node-napi-h.md,,native_node_napi.h,31,,未确认,P2,“获取……映射到……”的谓语搭配不当，无法清晰表达该函数执行的是对象映射操作。,,将ArkTS侧创建的FrameNode节点对象映射为Native侧的ArkUI_NodeHandle。,获取ArkTS侧创建的FrameNode节点对象映射到Native侧的ArkUI_NodeHandle。,https://gitcode.com/openharmony_docs_ai/docs_review_platform/blob/main/docs_prompt/27_1_1_1.md,体验,内容清晰性,语言描述清晰性,验证文档语言描述清晰，便于理解。,是,capi-native-node-napi-h.md原汇总表第31行“获取……映射到……”搭配不当；当前第31行已改为“将……映射为……”。,已同步修改capi-native-node-napi-h.md汇总表第31行和正文第66行。
27.1.1.1,每个步骤有清晰的执行主体（who），明确操作目的（why）、操作内容（what/how）、场景（when/where）。使用祈使句描述步骤，避免语句不通/啰嗦冗余/长句影响理解。,capi-native-node-napi-h.md,https://gitcode.com/openharmony/docs/blob/master/zh-cn/application-dev/reference/apis-arkui/capi-native-node-napi-h.md,,native_node_napi.h,11,,未确认,P2,“FrameNode转换NodeHandle”缺少明确表示转换关系的介词，语法关系不完整，影响读者理解该头文件提供的能力。,,提供将ArkTS侧的[FrameNode](js-apis-arkui-frameNode.md)转换为[NodeHandle](capi-arkui-nativemodule-arkui-node8h.md)的方式。,提供ArkTS侧的[FrameNode](js-apis-arkui-frameNode.md)转换[NodeHandle](capi-arkui-nativemodule-arkui-node8h.md)的方式。,https://gitcode.com/openharmony_docs_ai/docs_review_platform/blob/main/docs_prompt/27_1_1_1.md,体验,内容清晰性,语言描述清晰性,验证文档语言描述清晰，便于理解。,是,capi-native-node-napi-h.md原第11行“FrameNode转换NodeHandle”转换关系不完整；当前第11行已改为对象转换的完整表述。,已修改capi-native-node-napi-h.md第11行，修正转换关系并补全概述。
26.1.1.1,检查文档中出现的术语、缩略语或专有名词，是否提供术语表进行解释说明，首次出现的术语、缩略语，是否提供全称，是否提供到术语表链接，IP、MAC等行业通用术语/缩略语除外。,capi-native-node-napi-h.md,https://gitcode.com/openharmony/docs/blob/master/zh-cn/application-dev/reference/apis-arkui/capi-native-node-napi-h.md,,native_node_napi.h,49,,未确认,P1,ArkUI是OpenHarmony体系中的专有UI框架名称。本行在表格说明列的功能描述中将ArkUI作为框架概念使用；此前出现的ArkUI仅位于HTML注释、结构性标签、模块/API名称或类型引用中，未构成正文中的全称说明。本行及相邻内容也未提供“方舟UI框架”等全称或释义，因此不符合专有名词首次出现时提供说明的要求。,,| [ArkUI_ErrorCode OH_ArkUI_InitModuleForArkTSEnv(napi_env env)](#oh_arkui_initmoduleforarktsenv) | 初始化指定上下文环境的ArkUI（方舟UI框架）相关接口。该函数禁止在非UI线程中调用，否则程序将主动abort。 |,| [ArkUI_ErrorCode OH_ArkUI_InitModuleForArkTSEnv(napi_env env)](#oh_arkui_initmoduleforarktsenv) | 初始化指定上下文环境的ArkUI相关接口。该函数禁止在非UI线程中调用，否则程序将主动abort。 |,https://gitcode.com/openharmony_docs_ai/docs_review_platform/blob/main/docs_prompt/26_1_1_1.md,体验,内容清晰性,原理描述清晰性,验证文档中出现的术语、缩略语或专有名词都有对应解释,否,interface仓native_node_napi.h第20-21行直接将ArkUI作为产品/框架名称使用，native-template.md也未要求API参考文档首次出现产品名时展开全称；capi-native-node-napi-h.md第49行的ArkUI含义明确。,无需修改文档，不增加非官方的“方舟UI框架”括注。
26.1.1.1,检查文档中出现的术语、缩略语或专有名词，是否提供术语表进行解释说明，首次出现的术语、缩略语，是否提供全称，是否提供到术语表链接，IP、MAC等行业通用术语/缩略语除外。,capi-native-node-napi-h.md,https://gitcode.com/openharmony/docs/blob/master/zh-cn/application-dev/reference/apis-arkui/capi-native-node-napi-h.md,,native_node_napi.h,11,,未确认,P1,ArkTS是OpenHarmony体系中的专有编程语言名称，在此处作为文档核心转换场景的使用侧首次出现在说明性正文中。该名称未提供“方舟编程语言”等全称或释义，也未链接到包含全称说明的目标页面，不符合专有术语首次出现时提供全称的要求。,,提供ArkTS（方舟编程语言）侧的[FrameNode](js-apis-arkui-frameNode.md)转换[NodeHandle](capi-arkui-nativemodule-arkui-node8h.md)的方式。,提供ArkTS侧的[FrameNode](js-apis-arkui-frameNode.md)转换[NodeHandle](capi-arkui-nativemodule-arkui-node8h.md)的方式。,https://gitcode.com/openharmony_docs_ai/docs_review_platform/blob/main/docs_prompt/26_1_1_1.md,体验,内容清晰性,原理描述清晰性,验证文档中出现的术语、缩略语或专有名词都有对应解释,否,interface仓native_node_napi.h第29-30行直接使用ArkTS名称，native-template.md未要求在每篇API参考文档中重复解释通用技术品牌；capi-native-node-napi-h.md第11行上下文已明确ArkTS侧与Native侧。,无需修改文档，不增加非接口定义中的ArkTS中文全称。
0.30.1.2,检测 Markdown 文件中接口、参数等中英文一致性、描述准确性问题。,capi-native-node-napi-h.md,https://gitcode.com/openharmony/docs/blob/master/zh-cn/application-dev/reference/apis-arkui/capi-native-node-napi-h.md,OH_ArkUI_GetDrawableDescriptorFromResourceNapiValue,native_node_napi.h,188,,未确认,P2,该接口的汇总描述和函数描述均说明参数是“通过$r()获取的资源对象”，但参数说明写成“创建的$r资源对象”，既遗漏了函数调用所需的括号，也将对象来源错误表述为ArkTS侧创建，导致同一接口内术语和语义不一致。,,| napi_value value | ArkTS侧通过$r()获取的资源对象。 |,| napi_value value | ArkTS侧创建的$r资源对象。 |,https://gitcode.com/BeicC/docs-prompt/blob/feature_use_local_pr_information/agentic-workflow/skills/terminology-consistency/SKILL.md,,,,,是,capi-native-node-napi-h.md原第188行写成“创建的$r资源对象”，与同文档第178行“通过$r()获取”不一致，也遗漏函数调用括号。,已修改capi-native-node-napi-h.md第188行为“ArkTS侧通过$r()获取的资源对象”，与汇总表第35行和正文第178行保持一致。
0.30.1.3,检测 Markdown 文件中常识性错误检查,capi-native-node-napi-h.md,https://gitcode.com/openharmony/docs/blob/master/zh-cn/application-dev/reference/apis-arkui/capi-native-node-napi-h.md,OH_ArkUI_PostIdleCallback,native_node_napi.h,659,,未确认,P2,nanoTimeLeft表示帧渲染任务结束后距离下一个VSync信号到来的剩余时间，而“下一帧渲染后的剩余时间”会被理解为下一帧完成渲染之后的时间，时间基准与接口描述不一致。,,| uint64_t nanoTimeLeft | 帧渲染任务结束后，距离下一个VSync信号到来的剩余时间。 |,| uint64_t nanoTimeLeft | 下一帧渲染后的剩余时间。 |,https://gitcode.com/BeicC/docs-prompt/blob/feature_use_local_pr_information/agentic-workflow/skills/common-sense/SKILL.md,,,,,是,ace_engine的pipeline_context.cpp第6338-6345行实际传入deadline-currentTime，表示距离当前帧截止时间的剩余时间；capi-native-node-napi-h.md原第659行“下一帧渲染后的剩余时间”时间基准错误。,已同步修改capi-native-node-napi-h.md第658-659行，明确nanoTimeLeft是距离当前帧截止时间的剩余时间，单位ns。
0.30.1.3,检测 Markdown 文件中常识性错误检查,capi-native-node-napi-h.md,https://gitcode.com/openharmony/docs/blob/master/zh-cn/application-dev/reference/apis-arkui/capi-native-node-napi-h.md,OH_ArkUI_GetDrawableDescriptorFromResourceNapiValue,native_node_napi.h,188,,未确认,P2,参数说明将资源获取函数“$r()”写成了“$r”，且表述为“创建的$r资源对象”，与同一接口汇总及详细描述中的“通过$r()获取的资源对象”不一致，容易使读者误解该参数所表示对象的来源。,,| napi_value value | ArkTS侧通过$r()获取的资源对象。 |,| napi_value value | ArkTS侧创建的$r资源对象。 |,https://gitcode.com/BeicC/docs-prompt/blob/feature_use_local_pr_information/agentic-workflow/skills/common-sense/SKILL.md,,,,,是,capi-native-node-napi-h.md原第188行写成“创建的$r资源对象”，与同文档第178行“通过$r()获取”不一致，也遗漏函数调用括号。,已修改capi-native-node-napi-h.md第188行为“ArkTS侧通过$r()获取的资源对象”，与汇总表第35行和正文第178行保持一致。
0.30.1.4,检测 Markdown 文件中代码注释和描述准确性问题、代码规范性检查。,capi-native-node-napi-h.md,https://gitcode.com/openharmony/docs/blob/master/zh-cn/application-dev/reference/apis-arkui/capi-native-node-napi-h.md,OH_ArkUI_PostIdleCallback,native_node_napi.h,641,,未确认,P3,参数“userData”后的逗号与下一个参数类型“void”之间缺少空格，与该函数声明中其他参数的逗号后空格格式不一致，不符合统一的 C 代码排版规范。,,"int32_t OH_ArkUI_PostIdleCallback(ArkUI_ContextHandle uiContext, void* userData, void (*callback)(uint64_t nanoTimeLeft, uint32_t frameCount, void* userData))","int32_t OH_ArkUI_PostIdleCallback(ArkUI_ContextHandle uiContext, void* userData,void (*callback)(uint64_t nanoTimeLeft, uint32_t frameCount, void* userData))",https://gitcode.com/BeicC/docs-prompt/blob/feature_use_local_pr_information/agentic-workflow/skills/code-comments/SKILL.md,,,,,是,interface仓native_node_napi.h中OH_ArkUI_PostIdleCallback声明在userData后的逗号后有空格，而capi-native-node-napi-h.md原第641行缺少该空格，声明格式不一致。,已同步修改capi-native-node-napi-h.md汇总表第52行和正文第641行，在userData后的逗号后补充空格。
0.30.1.4,检测 Markdown 文件中代码注释和描述准确性问题、代码规范性检查。,capi-native-node-napi-h.md,https://gitcode.com/openharmony/docs/blob/master/zh-cn/application-dev/reference/apis-arkui/capi-native-node-napi-h.md,OH_ArkUI_PostFrameCallback,native_node_napi.h,611,,未确认,P3,参数“userData”后的逗号与下一个参数类型“void”之间缺少空格，与该函数声明中其他参数的逗号后空格格式不一致，不符合统一的 C 代码排版规范。,,"int32_t OH_ArkUI_PostFrameCallback(ArkUI_ContextHandle uiContext, void* userData, void (*callback)(uint64_t nanoTimestamp, uint32_t frameCount, void* userData))","int32_t OH_ArkUI_PostFrameCallback(ArkUI_ContextHandle uiContext, void* userData,void (*callback)(uint64_t nanoTimestamp, uint32_t frameCount, void* userData))",https://gitcode.com/BeicC/docs-prompt/blob/feature_use_local_pr_information/agentic-workflow/skills/code-comments/SKILL.md,,,,,是,interface仓native_node_napi.h中OH_ArkUI_PostFrameCallback声明在userData后的逗号后有空格，而capi-native-node-napi-h.md原第611行缺少该空格，声明格式不一致。,已同步修改capi-native-node-napi-h.md汇总表第51行和正文第611行，在userData后的逗号后补充空格。
0.30.1.11,"文档知识正确性验证。检视 OpenHarmony API 文档中的技术描述是否与权威标准规范（W3C、CSS 等）、数学定义或行业事实一致。当发现知识性问题时，进一步对照业务代码实现，区分""文档描述错误""、""代码实现错误""或""三方均异常""。触发词：文档描述验证、文档知识正确性、描述是否准确、参数说明验证、文档纠错、文档与代码对照。",capi-native-interface-h.md,https://gitcode.com/openharmony/docs/blob/master/zh-cn/application-dev/reference/apis-arkui/capi-native-interface-h.md,OH_ArkUI_GetModuleInterface,native_interface.h,113,,未确认,P2,宏定义通过#structType将structType字符串化，并通过(structType*)将其用作类型名，因此structType必须是调用宏时传入的结构体类型标识符，而不是const char*类型参数。C预处理宏的形参本身不具有C语言类型，structPtr也应描述为用于接收结果指针的变量，而不应表述为宏声明的structType*类型形参。当前描述可能误导开发者将字符串作为structType传入，导致宏展开后的类型转换无法通过编译。,,基于结构体类型获取对应结构体指针的宏函数。此宏函数接收Native接口集合类型枚举值nativeAPIVariantKind、结构体类型标识符structType和用于接收该结构体指针的变量structPtr，调用[OH_ArkUI_QueryModuleInterfaceByName](#oh_arkui_querymoduleinterfacebyname)获取Native接口抽象指针，并将其转换为structType*类型后赋值给structPtr。,基于结构体类型获取对应结构体指针的宏函数。此宏函数接收[ArkUI_NativeAPIVariantKind](capi-native-interface-h.md#arkui_nativeapivariantkind)类型枚举参数nativeAPIVariantKind、const char\*类型参数structType、structType\*类型参数structPtr，调用[OH_ArkUI_QueryModuleInterfaceByName](#oh_arkui_querymoduleinterfacebyname)获取Native接口抽象指针，转换为structType\*类型后赋值给structPtr。,https://gitcode.com/openharmonyinsight/openharmony-skills/blob/main/skills/oh-doc-knowledge-verifier/SKILL.md,体验,知识点完整,,,是,interface仓native_interface.h第124-128行显示structType既被#运算符字符串化，又用于(structType*)类型转换，因此它是结构体类型参数而非const char*参数；capi-native-interface-h.md原第114行描述错误。,已修改capi-native-interface-h.md第114行，将structType说明为结构体类型参数、structPtr说明为匹配该类型的指针变量，并使用页内链接。
11.1.1.1,检查文档中提供的功能场景、特点描述是否全面，能解决哪些问题以及带来的收益是否完整。,capi-native-interface-h.md,https://gitcode.com/openharmony/docs/blob/master/zh-cn/application-dev/reference/apis-arkui/capi-native-interface-h.md,,native_interface.h,11,,未确认,P2,该句是文档标题后的模块级概述，但只笼统说明提供统一入口函数，未概括初始化C-API环境、按类型获取Native模块接口集合及获取报错信息等主要能力，也未说明适用场景和这些能力带来的作用，读者无法通过概述完整了解该接口文件能够解决的问题。,,提供NativeModule接口的统一入口函数，用于初始化C-API环境、按类型获取Native模块接口集合及获取接口调用产生的报错信息，适用于统一访问Native模块接口和辅助故障排查。,提供NativeModule接口的统一入口函数。,https://gitcode.com/openharmony_docs_ai/docs_review_platform/blob/main/docs_prompt/11_1_1_1.md,体验,知识点完整,概念/功能/原理/场景描述完整,验证模块的定义、功能、使用场景、用法用途完整无缺失,是,native-template.md第30行要求文件概述覆盖主要功能和场景；capi-native-interface-h.md原第11行只写“统一入口函数”，未列出初始化、接口查询和报错信息能力，当前第11行已补全。,已修改capi-native-interface-h.md第11行，补充初始化C-API环境、获取Native模块接口集合和获取报错信息等能力。
12.1.1.1,检查文档中关于方法/函数的含义/功能等信息描述是否完整，功能描述中若存在名词或概念不易理解或存在多义性，检查文档是否提供相关知识。,capi-native-interface-h.md,https://gitcode.com/openharmony/docs/blob/master/zh-cn/application-dev/reference/apis-arkui/capi-native-interface-h.md,OH_ArkUI_GetModuleInterface,native_interface.h,113,,未确认,P1,描述将structType称为const char*类型参数，但该宏实际要求传入结构体类型，并在宏内部通过#structType将其字符串化后用于查询，同时将返回指针转换为structType*。现有描述与宏的实际参数语义不符，可能使开发者误以为应向structType传入字符串。,,此宏函数接收[ArkUI_NativeAPIVariantKind](capi-native-interface-h.md#arkui_nativeapivariantkind)类型枚举参数nativeAPIVariantKind、结构体类型参数structType和structType\*类型参数structPtr，调用[OH_ArkUI_QueryModuleInterfaceByName](#oh_arkui_querymoduleinterfacebyname)获取Native接口抽象指针，转换为structType\*类型后赋值给structPtr。,此宏函数接收[ArkUI_NativeAPIVariantKind](capi-native-interface-h.md#arkui_nativeapivariantkind)类型枚举参数nativeAPIVariantKind、const char\*类型参数structType、structType\*类型参数structPtr，调用[OH_ArkUI_QueryModuleInterfaceByName](#oh_arkui_querymoduleinterfacebyname)获取Native接口抽象指针，转换为structType\*类型后赋值给structPtr。,https://gitcode.com/openharmony_docs_ai/docs_review_platform/blob/main/docs_prompt/12_1_1_1.md,体验,知识点完整,API接口/方法/参数/错误码/权限等完整,验证文档中关于方法/函数的含义/功能、使用场景、使用效果提供完整,是,interface仓native_interface.h第124-128行显示structType既被#运算符字符串化，又用于(structType*)类型转换，因此它是结构体类型参数而非const char*参数；capi-native-interface-h.md原第114行描述错误。,已修改capi-native-interface-h.md第114行，将structType说明为结构体类型参数、structPtr说明为匹配该类型的指针变量，并使用页内链接。
12.1.2.6,若存在效率提升技巧、避免某些问题的开发建议或注意事项，检查文档中关于是否描述完整。,capi-native-interface-h.md,https://gitcode.com/openharmony/docs/blob/master/zh-cn/application-dev/reference/apis-arkui/capi-native-interface-h.md,OH_ArkUI_GetModuleInterface,native_interface.h,113,,未确认,P1,OH_ArkUI_QueryModuleInterfaceByName()的描述明确说明调用该函数既用于初始化C-API环境，也用于获取指定类型的Native模块接口集合。OH_ArkUI_GetModuleInterface()内部直接调用该函数，但其描述仅说明获取、转换和赋值指针，未传递初始化C-API环境这一已明确记载的作用，导致两个直接关联接口之间的信息不完整。,,基于结构体类型获取对应结构体指针的宏函数。此宏函数接收[ArkUI_NativeAPIVariantKind](capi-native-interface-h.md#arkui_nativeapivariantkind)类型枚举参数nativeAPIVariantKind、const char\*类型参数structType、structType\*类型参数structPtr，调用[OH_ArkUI_QueryModuleInterfaceByName](#oh_arkui_querymoduleinterfacebyname)初始化C-API环境并获取Native接口抽象指针，转换为structType\*类型后赋值给structPtr。,基于结构体类型获取对应结构体指针的宏函数。此宏函数接收[ArkUI_NativeAPIVariantKind](capi-native-interface-h.md#arkui_nativeapivariantkind)类型枚举参数nativeAPIVariantKind、const char\*类型参数structType、structType\*类型参数structPtr，调用[OH_ArkUI_QueryModuleInterfaceByName](#oh_arkui_querymoduleinterfacebyname)获取Native接口抽象指针，转换为structType\*类型后赋值给structPtr。,https://gitcode.com/openharmony_docs_ai/docs_review_platform/blob/main/docs_prompt/12_1_2_6.md,体验,知识点完整,API接口/方法/参数/错误码/权限等完整,验证文档中关于方法/函数的使用建议、注意事项提供完整,是,interface仓native_interface.h第126行表明宏直接调用OH_ArkUI_QueryModuleInterfaceByName，而ace_engine的native_impl.cpp第308-315行会执行InitialFullImpl初始化；capi-native-interface-h.md原第114行只写获取指针。,已同步修改capi-native-interface-h.md汇总表第44行和正文第114行，补充该宏会初始化C-API环境。
14.2.1.1,检查文档中关于业务原理、基本概念说明全文保持一致，无描述错误、无前后矛盾。,capi-native-interface-h.md,https://gitcode.com/openharmony/docs/blob/master/zh-cn/application-dev/reference/apis-arkui/capi-native-interface-h.md,OH_ArkUI_GetModuleInterface,native_interface.h,113,,未确认,P1,该句将宏参数structType描述为const char*类型参数，但宏定义中structType用于表示结构体类型，并被用于将返回指针转换为structType*。同一句对structType的类型和用途描述前后不一致，可能误导用户传入字符串而非结构体类型。,,基于结构体类型获取对应结构体指针的宏函数。此宏函数接收[ArkUI_NativeAPIVariantKind](capi-native-interface-h.md#arkui_nativeapivariantkind)类型枚举参数nativeAPIVariantKind、结构体类型参数structType、structType\*类型参数structPtr，调用[OH_ArkUI_QueryModuleInterfaceByName](#oh_arkui_querymoduleinterfacebyname)获取Native接口抽象指针，转换为structType\*类型后赋值给structPtr。,基于结构体类型获取对应结构体指针的宏函数。此宏函数接收[ArkUI_NativeAPIVariantKind](capi-native-interface-h.md#arkui_nativeapivariantkind)类型枚举参数nativeAPIVariantKind、const char\*类型参数structType、structType\*类型参数structPtr，调用[OH_ArkUI_QueryModuleInterfaceByName](#oh_arkui_querymoduleinterfacebyname)获取Native接口抽象指针，转换为structType\*类型后赋值给structPtr。,https://gitcode.com/openharmony_docs_ai/docs_review_platform/blob/main/docs_prompt/14_2_1_1.md,质量,内容准确实时,功能描述正确,验证文档中业务原理描述与实际功能实现一致，概念全文统一,是,interface仓native_interface.h第124-128行显示structType既被#运算符字符串化，又用于(structType*)类型转换，因此它是结构体类型参数而非const char*参数；capi-native-interface-h.md原第114行描述错误。,已修改capi-native-interface-h.md第114行，将structType说明为结构体类型参数、structPtr说明为匹配该类型的指针变量，并使用页内链接。
14.2.1.1,检查文档中关于业务原理、基本概念说明全文保持一致，无描述错误、无前后矛盾。,capi-native-interface-h.md,https://gitcode.com/openharmony/docs/blob/master/zh-cn/application-dev/reference/apis-arkui/capi-native-interface-h.md,,native_interface.h,37,,未确认,P2,“汇总”的函数表仅列出OH_ArkUI_QueryModuleInterfaceByName，但正文“函数说明”还收录了OH_ArkUI_NativeModule_GetErrorMessage，导致函数汇总所呈现的接口范围与正文实际内容不一致。,,"| [void* OH_ArkUI_QueryModuleInterfaceByName(ArkUI_NativeAPIVariantKind type, const char* structName)](#oh_arkui_querymoduleinterfacebyname) | 需调用该函数初始化C-API环境，并获取指定类型的Native模块接口集合。 |
| [const char* OH_ArkUI_NativeModule_GetErrorMessage()](#oh_arkui_nativemodule_geterrormessage) | 获取最新一次的报错信息，包括错误码、方法名称和错误原因。 |","| [void* OH_ArkUI_QueryModuleInterfaceByName(ArkUI_NativeAPIVariantKind type, const char* structName)](#oh_arkui_querymoduleinterfacebyname)        | 需调用该函数初始化C-API环境，并获取指定类型的Native模块接口集合。 |",https://gitcode.com/openharmony_docs_ai/docs_review_platform/blob/main/docs_prompt/14_2_1_1.md,质量,内容准确实时,功能描述正确,验证文档中业务原理描述与实际功能实现一致，概念全文统一,是,capi-native-interface-h.md原函数汇总仅列OH_ArkUI_QueryModuleInterfaceByName，但正文第118行还有OH_ArkUI_NativeModule_GetErrorMessage，汇总与正文不一致。,已在capi-native-interface-h.md函数汇总第38行补充OH_ArkUI_NativeModule_GetErrorMessage。
18.1.1.1,验证文档符合风格指南中对清晰、简洁、具体、一致等维度的规范要求。,capi-native-interface-h.md,https://gitcode.com/openharmony/docs/blob/master/zh-cn/application-dev/reference/apis-arkui/capi-native-interface-h.md,OH_ArkUI_NativeModule_GetErrorMessage,native_interface.h,125,,未确认,P3,“拷贝”和“副本”语义重复，“拷贝副本”属于冗余表述；使用“副本”即可完整表达原意。,,获取最新一次的报错信息，包括错误码、方法名称和错误原因。错误码相关信息请参考[ArkUI_ErrorCode](capi-arkui-nativemodule-arkui-error-code-h.md#arkui_errorcode)。当其他接口返回错误码时，会保存对应的错误信息，通过此接口可获取当前存储的错误信息。返回的字符串是由系统创建的线程局部全局字符串，不得修改其内容。如需任何编辑，请自行创建字符串内容的副本。该接口返回的信息可能随版本演进而变化，仅用于输出以辅助分析与故障排查，不应作为逻辑判断依据。返回的报错信息无需手动释放。,获取最新一次的报错信息，包括错误码、方法名称和错误原因。错误码相关信息请参考[ArkUI_ErrorCode](capi-arkui-nativemodule-arkui-error-code-h.md#arkui_errorcode)。当其他接口返回错误码时，会保存对应的错误信息，通过此接口可获取当前存储的错误信息。返回的字符串是由系统创建的线程局部全局字符串，不得修改其内容。如需任何编辑，请自行创建字符串内容的拷贝副本。该接口返回的信息可能随版本演进而变化，仅用于输出以辅助分析与故障排查，不应作为逻辑判断依据。返回的报错信息无需手动释放。,https://gitcode.com/openharmony_docs_ai/docs_review_platform/blob/main/docs_prompt/18_1_1_1.md,体验,内容规范性,文档语言符合规范,验证文档符合风格指南中对清晰、简洁、具体、一致等维度的规范要求,是,capi-native-interface-h.md原第126行“拷贝副本”语义重复；interface仓native_interface.h第102-104行原意仅为创建字符串内容的copy。,已修改capi-native-interface-h.md第126行，将“拷贝副本”改为“副本”。
