ID,客户端ID,本地问题ID,批次名,目标版本,领域,文档类型,规则编号,规则名称,文档名称,文档地址,API名称,所属父类,问题位置（行号）,问题状态,严重程度,Kit名称,开发责任人,测试责任人,问题描述,备注,修改建议,问题原文,参考句,PR地址,PR编号,规则提示词,质量维度,一级指标,二级指标,评估内容（测试点）,是否是问题,原因,修改方案
cmsaamaqb2azrmov4piuwzl4o,f56eb49f-f753-4482-bb74-e10355810efe,cmsaamaqb2azrmov4piuwzl4o,0801_pipeline_yilou,OpenHarmony 7.0,ArkUI开发框架,api_reference,12.4.1.1,检查接口可能返回的错误码，在对应接口处是否全部说明（包含错误码ID和错误码信息），每个接口的错误码均包含在错误码汇总表中，且错误码汇总表中的错误码均能找到是哪个接口返回的。,capi-arkui-nativemodule-arkui-error-code-h.md,https://gitcode.com/GenerativeUI/genui-watch-docs/application-dev/reference/apis-arkui/capi-arkui-nativemodule-arkui-error-code-h.md,ArkUI_ErrorCode,error_code.h,49,未确认,P2,ArkUI,,,该错误码汇总条目未说明哪些具体接口可能返回500错误码，也没有提供能够定位到相关接口的详情链接，无法建立该错误码与返回接口之间的对应关系。,,| ARKUI_ERROR_CODE_CAPI_INIT_ERROR = 500 | 接口初始化错误。可能返回该错误码的接口请参见[对应接口说明](补充对应接口文档链接)。<br>**起始版本：** 18 |,| ARKUI_ERROR_CODE_CAPI_INIT_ERROR = 500 |  接口初始化错误。<br>**起始版本：** 18 |,检查接口可能返回的错误码，在对应接口处是否全部说明（包含错误码ID和错误码信息），每个接口的错误码均包含在错误码汇总表中，且错误码汇总表中的错误码均能找到是哪个接口返回的。,,,https://gitcode.com/openharmony_docs_ai/docs_review_platform/blob/main/docs_prompt/12_4_1_1.md,体验,知识点完整,API接口/方法/参数/错误码/权限等完整,验证文档中列举出了所有可能出现的错误码，且错误可能原因、处理步骤完整,否,zh-cn/application-dev/reference/apis-arkui/capi-arkui-nativemodule-arkui-error-code-h.md第49行与interface/sdk_c/arkui/ace_engine/native/error_code.h第62—67行的“API initialization error”一致；例如foundation/arkui/ace_engine/interfaces/native/node/render_node.cpp第49行在Native module未初始化时直接返回500，代码未提供开发者可调用的通用初始化或重试流程，因此扫描建议中的“检查接口初始化流程”不可执行。,保持zh-cn/application-dev/reference/apis-arkui/capi-arkui-nativemodule-arkui-error-code-h.md第49行不变；不在枚举汇总行增加代码和interface均未定义的初始化步骤或详情链接，具体返回接口继续以各API返回值表为准。
cmsaamaq32azpmov4hhgjdniv,f56eb49f-f753-4482-bb74-e10355810efe,cmsaamaq32azpmov4hhgjdniv,0801_pipeline_yilou,OpenHarmony 7.0,ArkUI开发框架,api_reference,12.4.1.1,检查接口可能返回的错误码，在对应接口处是否全部说明（包含错误码ID和错误码信息），每个接口的错误码均包含在错误码汇总表中，且错误码汇总表中的错误码均能找到是哪个接口返回的。,capi-arkui-nativemodule-arkui-error-code-h.md,https://gitcode.com/GenerativeUI/genui-watch-docs/application-dev/reference/apis-arkui/capi-arkui-nativemodule-arkui-error-code-h.md,ArkUI_ErrorCode,error_code.h,48,未确认,P2,ArkUI,,,该错误码汇总条目仅说明错误码ID和错误信息，未列出可能返回401错误码的具体接口，也未提供可追溯到相关接口的详情链接，无法从该条目确定错误码与接口的对应关系。,,| ARKUI_ERROR_CODE_PARAM_INVALID = 401 | 参数错误。可能返回该错误码的接口请参见[对应接口说明](补充对应接口文档链接)。<br>**起始版本：** 12 |,| ARKUI_ERROR_CODE_PARAM_INVALID = 401 | 参数错误。 <br>**起始版本：** 12 |,检查接口可能返回的错误码，在对应接口处是否全部说明（包含错误码ID和错误码信息），每个接口的错误码均包含在错误码汇总表中，且错误码汇总表中的错误码均能找到是哪个接口返回的。,,,https://gitcode.com/openharmony_docs_ai/docs_review_platform/blob/main/docs_prompt/12_4_1_1.md,体验,知识点完整,API接口/方法/参数/错误码/权限等完整,验证文档中列举出了所有可能出现的错误码，且错误可能原因、处理步骤完整,否,zh-cn/application-dev/reference/apis-arkui/capi-arkui-nativemodule-arkui-error-code-h.md第48行与interface/sdk_c/arkui/ace_engine/native/error_code.h第56—61行的“Parameter error”一致；该行是通用枚举值简述，zh-cn/contribute/template/native-template.md第95—107行未要求枚举项列出所有参数原因和处理步骤，而不同接口的无效参数条件并不相同。,保持zh-cn/application-dev/reference/apis-arkui/capi-arkui-nativemodule-arkui-error-code-h.md第48行不变；参数类型、空指针、范围等具体条件应保留在对应接口的返回值表中，不在该枚举行补充可能不完整的统一方案。
cmsaaldws2atvmov48bbokbmw,f56eb49f-f753-4482-bb74-e10355810efe,cmsaaldws2atvmov48bbokbmw,0801_pipeline_yilou,OpenHarmony 7.0,ArkUI开发框架,api_reference,17.1.1.1,根据错误码描述的可能原因，构造对应场景，验证可返回该错误码，再根据处理步骤操作，能解决报错场景的问题，若涉及权限申请，需按照文档中给出的，开发者可获取的方式进行申请,capi-arkui-nativemodule-arkui-error-code-h.md,https://gitcode.com/GenerativeUI/genui-watch-docs/application-dev/reference/apis-arkui/capi-arkui-nativemodule-arkui-error-code-h.md,ArkUI_ErrorCode,error_code.h,92,未确认,P2,ArkUI,,,该说明指出了报错由输入事件类型不受支持引起，但未明确说明应改用接口支持的输入事件类型，缺少解决该报错所需的处理步骤。,,接口不支持此输入事件类型，请改用接口支持的输入事件类型。,接口不支持此输入事件类型。,根据错误码描述的可能原因，构造对应场景，验证可返回该错误码，再根据处理步骤操作，能解决报错场景的问题，若涉及权限申请，需按照文档中给出的，开发者可获取的方式进行申请,,,https://gitcode.com/openharmony_docs_ai/docs_review_platform/blob/main/docs_prompt/17_1_1_1.md,质量,内容准确实时,错误码说明正确,验证文档中描述的错误码ID、错误信息、错误描述、可能原因、处理步骤正确,是,原zh-cn/application-dev/reference/apis-arkui/capi-arkui-nativemodule-arkui-error-code-h.md第92行仅写“接口不支持此输入事件类型”，没有详情入口；interface/sdk_c/arkui/ace_engine/native/ui_input_event.h第2053—2069行明确OH_ArkUI_ClonedEvent_SetPressure只适用于触摸事件并可返回180006，foundation/arkui/ace_engine/interfaces/native/event/ui_input_event.cpp第4315—4342行也在非触摸事件分支实际返回该错误码，确认缺少适用接口说明和可执行处理指引。,已在zh-cn/application-dev/reference/apis-arkui/capi-arkui-nativemodule-arkui-error-code-h.md第92行增加180006详情链接，并在zh-cn/application-dev/reference/apis-arkui/errorcode-event.md第139—155行新增180006错误码；第139行标题和第147行错误描述均采用第143行错误信息“Input event type not supported.”的中文版本“不支持输入事件类型”，第151行简要说明可能原因，第155行指导根据接口说明传入支持类型的输入事件对象。
cmsaaldwl2attmov4lw65emjr,f56eb49f-f753-4482-bb74-e10355810efe,cmsaaldwl2attmov4lw65emjr,0801_pipeline_yilou,OpenHarmony 7.0,ArkUI开发框架,api_reference,17.1.1.1,根据错误码描述的可能原因，构造对应场景，验证可返回该错误码，再根据处理步骤操作，能解决报错场景的问题，若涉及权限申请，需按照文档中给出的，开发者可获取的方式进行申请,capi-arkui-nativemodule-arkui-error-code-h.md,https://gitcode.com/GenerativeUI/genui-watch-docs/application-dev/reference/apis-arkui/capi-arkui-nativemodule-arkui-error-code-h.md,ArkUI_ErrorCode,error_code.h,50,未确认,P2,ArkUI,,,该说明列出了运行环境异常和接口内部执行失败等可能原因，但没有给出相应的排查或处理步骤，开发者无法根据文档完成问题处理。,,出现内部错误，例如运行环境异常导致接口调用失败，或接口内部执行失败；请检查运行环境和接口调用状态，并处理发现的异常。,出现内部错误，例如运行环境异常导致接口调用失败，或接口内部执行失败。,根据错误码描述的可能原因，构造对应场景，验证可返回该错误码，再根据处理步骤操作，能解决报错场景的问题，若涉及权限申请，需按照文档中给出的，开发者可获取的方式进行申请,,,https://gitcode.com/openharmony_docs_ai/docs_review_platform/blob/main/docs_prompt/17_1_1_1.md,质量,内容准确实时,错误码说明正确,验证文档中描述的错误码ID、错误信息、错误描述、可能原因、处理步骤正确,否,zh-cn/application-dev/reference/apis-arkui/capi-arkui-nativemodule-arkui-error-code-h.md第50行是ArkUI_ErrorCode枚举值简述，内容与interface/sdk_c/arkui/ace_engine/native/error_code.h第68—74行一致；zh-cn/contribute/template/native-template.md第95—107行只要求枚举项说明含义，zh-cn/contribute/template/errorcodes-template.md第16—18行的原因和步骤结构适用于独立错误码详情页，不能套用于枚举汇总行。,保持zh-cn/application-dev/reference/apis-arkui/capi-arkui-nativemodule-arkui-error-code-h.md第50行不变；具体接口的返回条件由各接口返回值表说明，不在该枚举行臆造统一排查步骤或不完整的接口清单。
cmsaaldwc2atrmov43lil23n7,f56eb49f-f753-4482-bb74-e10355810efe,cmsaaldwc2atrmov43lil23n7,0801_pipeline_yilou,OpenHarmony 7.0,ArkUI开发框架,api_reference,17.1.1.1,根据错误码描述的可能原因，构造对应场景，验证可返回该错误码，再根据处理步骤操作，能解决报错场景的问题，若涉及权限申请，需按照文档中给出的，开发者可获取的方式进行申请,capi-arkui-nativemodule-arkui-error-code-h.md,https://gitcode.com/GenerativeUI/genui-watch-docs/application-dev/reference/apis-arkui/capi-arkui-nativemodule-arkui-error-code-h.md,ArkUI_ErrorCode,error_code.h,49,未确认,P2,ArkUI,,,该说明仅表明接口初始化失败，未提供任何排查或处理指引，开发者无法据此定位初始化环节的问题并采取修正措施。,,接口初始化错误，请检查接口初始化流程并处理初始化过程中出现的异常。,接口初始化错误。,根据错误码描述的可能原因，构造对应场景，验证可返回该错误码，再根据处理步骤操作，能解决报错场景的问题，若涉及权限申请，需按照文档中给出的，开发者可获取的方式进行申请,,,https://gitcode.com/openharmony_docs_ai/docs_review_platform/blob/main/docs_prompt/17_1_1_1.md,质量,内容准确实时,错误码说明正确,验证文档中描述的错误码ID、错误信息、错误描述、可能原因、处理步骤正确,否,zh-cn/application-dev/reference/apis-arkui/capi-arkui-nativemodule-arkui-error-code-h.md第49行与interface/sdk_c/arkui/ace_engine/native/error_code.h第62—67行的“API initialization error”一致；例如foundation/arkui/ace_engine/interfaces/native/node/render_node.cpp第49行在Native module未初始化时直接返回500，代码未提供开发者可调用的通用初始化或重试流程，因此扫描建议中的“检查接口初始化流程”不可执行。,保持zh-cn/application-dev/reference/apis-arkui/capi-arkui-nativemodule-arkui-error-code-h.md第49行不变；不在枚举汇总行增加代码和interface均未定义的初始化步骤或详情链接，具体返回接口继续以各API返回值表为准。
cmsaaldw32atpmov401zn4krb,f56eb49f-f753-4482-bb74-e10355810efe,cmsaaldw32atpmov401zn4krb,0801_pipeline_yilou,OpenHarmony 7.0,ArkUI开发框架,api_reference,17.1.1.1,根据错误码描述的可能原因，构造对应场景，验证可返回该错误码，再根据处理步骤操作，能解决报错场景的问题，若涉及权限申请，需按照文档中给出的，开发者可获取的方式进行申请,capi-arkui-nativemodule-arkui-error-code-h.md,https://gitcode.com/GenerativeUI/genui-watch-docs/application-dev/reference/apis-arkui/capi-arkui-nativemodule-arkui-error-code-h.md,ArkUI_ErrorCode,error_code.h,48,未确认,P2,ArkUI,,,该说明仅给出错误类别，未说明需要检查的参数问题，也未提供修正参数的处理方式，无法有效指导开发者定位并解决报错。,,参数错误，请检查并修正传入参数的类型、取值及范围。,参数错误。,根据错误码描述的可能原因，构造对应场景，验证可返回该错误码，再根据处理步骤操作，能解决报错场景的问题，若涉及权限申请，需按照文档中给出的，开发者可获取的方式进行申请,,,https://gitcode.com/openharmony_docs_ai/docs_review_platform/blob/main/docs_prompt/17_1_1_1.md,质量,内容准确实时,错误码说明正确,验证文档中描述的错误码ID、错误信息、错误描述、可能原因、处理步骤正确,否,zh-cn/application-dev/reference/apis-arkui/capi-arkui-nativemodule-arkui-error-code-h.md第48行与interface/sdk_c/arkui/ace_engine/native/error_code.h第56—61行的“Parameter error”一致；该行是通用枚举值简述，zh-cn/contribute/template/native-template.md第95—107行未要求枚举项列出所有参数原因和处理步骤，而不同接口的无效参数条件并不相同。,保持zh-cn/application-dev/reference/apis-arkui/capi-arkui-nativemodule-arkui-error-code-h.md第48行不变；参数类型、空指针、范围等具体条件应保留在对应接口的返回值表中，不在该枚举行补充可能不完整的统一方案。
cmsaaldge2atfmov41fm78jzm,f56eb49f-f753-4482-bb74-e10355810efe,cmsaaldge2atfmov41fm78jzm,0801_pipeline_yilou,OpenHarmony 7.0,ArkUI开发框架,api_reference,27.1.1.2,检查语言无模糊、晦涩抽象或者有歧义的表达。,capi-arkui-nativemodule-arkui-error-code-h.md,https://gitcode.com/GenerativeUI/genui-watch-docs/application-dev/reference/apis-arkui/capi-arkui-nativemodule-arkui-error-code-h.md,ArkUI_ErrorCode,error_code.h,90,未确认,P2,ArkUI,,,“组件状态异常”没有明确指出发生异常的是克隆事件投递涉及的目标组件。该描述位于错误码汇总表中，仅凭描述本身难以确定错误对象和发生场景，需要依赖较长的枚举项名称进行推断。,,克隆事件投递的目标组件状态异常。错误码的详细介绍请参见[交互事件错误码](errorcode-event.md)。,组件状态异常。错误码的详细介绍请参见[交互事件错误码](errorcode-event.md)。,表格/列表项描述：表格或列表中的描述脱离上下文后含义不明确,,,https://gitcode.com/openharmony_docs_ai/docs_review_platform/blob/main/docs_prompt/27_1_1_2.md,体验,内容清晰性,语言描述清晰性,验证文档语言描述清晰，便于理解。,否,zh-cn/application-dev/reference/apis-arkui/capi-arkui-nativemodule-arkui-error-code-h.md第90行是枚举简述且已链接详情；zh-cn/application-dev/reference/apis-arkui/errorcode-event.md第103—119行明确异常发生在克隆事件分发到组件时，并给出“使用已挂树且未销毁的组件”的处理步骤，因此读者无需仅靠枚举名推断场景。,保持zh-cn/application-dev/reference/apis-arkui/capi-arkui-nativemodule-arkui-error-code-h.md第90行不变；继续由其链接到zh-cn/application-dev/reference/apis-arkui/errorcode-event.md第103—119行承载具体场景、原因和处理步骤。
cmsaaldg52atdmov4sp6nas1g,f56eb49f-f753-4482-bb74-e10355810efe,cmsaaldg52atdmov4sp6nas1g,0801_pipeline_yilou,OpenHarmony 7.0,ArkUI开发框架,api_reference,27.1.1.2,检查语言无模糊、晦涩抽象或者有歧义的表达。,capi-arkui-nativemodule-arkui-error-code-h.md,https://gitcode.com/GenerativeUI/genui-watch-docs/application-dev/reference/apis-arkui/capi-arkui-nativemodule-arkui-error-code-h.md,ArkUI_ErrorCode,error_code.h,54,未确认,P2,ArkUI,,,“对应的操作”未明确说明对应关系。虽然结合错误码上下文可以推断其指触发该错误码的接口操作，但读者仍需自行完成这一推断，属于过度省略导致的晦涩抽象表达。,,不支持对ArkTS创建的节点执行当前接口请求的操作。错误码的详细介绍请参见[106103 对应的操作不支持ArkTS创建的节点](errorcode-node.md#106103-对应的操作不支持arkts创建的节点)。,不支持对ArkTS创建的节点执行对应的操作。错误码的详细介绍请参见[106103 对应的操作不支持ArkTS创建的节点](errorcode-node.md#106103-对应的操作不支持arkts创建的节点)。,"抽象描述：用抽象概念描述本可具体说明的内容（如""进行相关操作""未说明具体操作）",,,https://gitcode.com/openharmony_docs_ai/docs_review_platform/blob/main/docs_prompt/27_1_1_2.md,体验,内容清晰性,语言描述清晰性,验证文档语言描述清晰，便于理解。,否,zh-cn/application-dev/reference/apis-arkui/capi-arkui-nativemodule-arkui-error-code-h.md第54行中的“对应的操作”指当前触发错误码的接口操作，且与interface/sdk_c/arkui/ace_engine/native/error_code.h第94—100行原始接口说明一致；其链接的zh-cn/application-dev/reference/apis-arkui/errorcode-node.md第181—197行已给出原因和“传入非ArkTS创建的节点”的处理步骤。,保持zh-cn/application-dev/reference/apis-arkui/capi-arkui-nativemodule-arkui-error-code-h.md第54行不变；不把所有可能触发106103的接口操作臆测并写入枚举简述，具体处理继续参见errorcode-node.md第181—197行。
cmsaaksbm2aqcmov4ypvbkrpt,f56eb49f-f753-4482-bb74-e10355810efe,cmsaaksbm2aqcmov4ypvbkrpt,0801_pipeline_yilou,OpenHarmony 7.0,ArkUI开发框架,api_reference,0.30.1.7,检测 Markdown 文件中的Markdown语法规范问题,capi-arkui-nativemodule-arkui-error-code-h.md,https://gitcode.com/GenerativeUI/genui-watch-docs/application-dev/reference/apis-arkui/capi-arkui-nativemodule-arkui-error-code-h.md,ArkUI_ErrorCode,error_code.h,64,未确认,P2,ArkUI,,,该行使用了规则明确禁止的`<br/>`换行标签，应统一改为`<br>`。,,| ARKUI_ERROR_CODE_BUFFER_SIZE_ERROR = 106202 | 传入的buffer size不足以容纳目标数据。<br>错误码的详细介绍请参见[106202 传入的buffer size不足以容纳目标数据](errorcode-router.md#106202-传入的buffer-size不足以容纳目标数据)。<br>**起始版本：** 12 |,| ARKUI_ERROR_CODE_BUFFER_SIZE_ERROR = 106202 | 传入的buffer size不足以容纳目标数据。<br/>错误码的详细介绍请参见[106202 传入的buffer size不足以容纳目标数据](errorcode-router.md#106202-传入的buffer-size不足以容纳目标数据)。<br>**起始版本：** 12 |,规范使用换行符： 在使用换行符时，统一使用规范的`<br>`，`<br/>`、`</br>`均为错误写法。,,,https://gitcode.com/BeicC/docs-prompt/blob/feature_use_local_pr_information/agentic-workflow/skills/markdown/SKILL.md,,,,,否,zh-cn/application-dev/reference/apis-arkui/capi-arkui-nativemodule-arkui-error-code-h.md第64行使用<br/>；zh-cn/contribute/template/errorcodes-template.md第14—18行同样在错误码模板表格中使用<br/>，因此“规则明确禁止<br/>”的判断与当前模板不符。,保持zh-cn/application-dev/reference/apis-arkui/capi-arkui-nativemodule-arkui-error-code-h.md第64行的<br/>不变；无需改为<br>。
cmsaaksbe2aqamov42bew8k3n,f56eb49f-f753-4482-bb74-e10355810efe,cmsaaksbe2aqamov42bew8k3n,0801_pipeline_yilou,OpenHarmony 7.0,ArkUI开发框架,api_reference,0.30.1.7,检测 Markdown 文件中的Markdown语法规范问题,capi-arkui-nativemodule-arkui-error-code-h.md,https://gitcode.com/GenerativeUI/genui-watch-docs/application-dev/reference/apis-arkui/capi-arkui-nativemodule-arkui-error-code-h.md,ArkUI_ErrorCode,error_code.h,63,未确认,P2,ArkUI,,,该行使用了规则明确禁止的`<br/>`换行标签，应统一改为`<br>`。,,| ARKUI_ERROR_CODE_GET_INFO_FAILED = 106201 | 查询路由导航信息失败。<br>错误码的详细介绍请参见[106201 查询路由导航信息失败](errorcode-router.md#106201-查询路由导航信息失败)。<br>**起始版本：** 12 |,| ARKUI_ERROR_CODE_GET_INFO_FAILED = 106201 | 查询路由导航信息失败。<br/>错误码的详细介绍请参见[106201 查询路由导航信息失败](errorcode-router.md#106201-查询路由导航信息失败)。<br>**起始版本：** 12 |,规范使用换行符： 在使用换行符时，统一使用规范的`<br>`，`<br/>`、`</br>`均为错误写法。,,,https://gitcode.com/BeicC/docs-prompt/blob/feature_use_local_pr_information/agentic-workflow/skills/markdown/SKILL.md,,,,,否,zh-cn/application-dev/reference/apis-arkui/capi-arkui-nativemodule-arkui-error-code-h.md第63行使用<br/>；zh-cn/contribute/template/errorcodes-template.md第14—18行同样在错误码模板表格中使用<br/>，因此“规则明确禁止<br/>”的判断与当前模板不符。,保持zh-cn/application-dev/reference/apis-arkui/capi-arkui-nativemodule-arkui-error-code-h.md第63行的<br/>不变；无需改为<br>。
cmsaaksb22aq8mov4epxd1qzy,f56eb49f-f753-4482-bb74-e10355810efe,cmsaaksb22aq8mov4epxd1qzy,0801_pipeline_yilou,OpenHarmony 7.0,ArkUI开发框架,api_reference,0.30.1.7,检测 Markdown 文件中的Markdown语法规范问题,capi-arkui-nativemodule-arkui-error-code-h.md,https://gitcode.com/GenerativeUI/genui-watch-docs/application-dev/reference/apis-arkui/capi-arkui-nativemodule-arkui-error-code-h.md,ArkUI_ErrorCode,error_code.h,62,未确认,P2,ArkUI,,,该行使用了规则明确禁止的`<br/>`换行标签，应统一改为`<br>`。,,| ARKUI_ERROR_CODE_NODE_INDEX_INVALID = 106200 | 传入的索引值非法。<br>错误码的详细介绍请参见[106200 传入的索引值非法](errorcode-router.md#106200-传入的索引值非法)。<br>**起始版本：** 12 |,| ARKUI_ERROR_CODE_NODE_INDEX_INVALID = 106200 | 传入的索引值非法。<br/>错误码的详细介绍请参见[106200 传入的索引值非法](errorcode-router.md#106200-传入的索引值非法)。<br>**起始版本：** 12 |,规范使用换行符： 在使用换行符时，统一使用规范的`<br>`，`<br/>`、`</br>`均为错误写法。,,,https://gitcode.com/BeicC/docs-prompt/blob/feature_use_local_pr_information/agentic-workflow/skills/markdown/SKILL.md,,,,,否,zh-cn/application-dev/reference/apis-arkui/capi-arkui-nativemodule-arkui-error-code-h.md第62行使用<br/>；zh-cn/contribute/template/errorcodes-template.md第14—18行同样在错误码模板表格中使用<br/>，因此“规则明确禁止<br/>”的判断与当前模板不符。,保持zh-cn/application-dev/reference/apis-arkui/capi-arkui-nativemodule-arkui-error-code-h.md第62行的<br/>不变；无需改为<br>。
cmsaakhdg2aoymov4k1tbosy5,f56eb49f-f753-4482-bb74-e10355810efe,cmsaakhdg2aoymov4k1tbosy5,0801_pipeline_yilou,OpenHarmony 7.0,ArkUI开发框架,api_reference,26.1.1.1,检查文档中出现的术语、缩略语或专有名词，是否提供术语表进行解释说明，首次出现的术语、缩略语，是否提供全称，是否提供到术语表链接，IP、MAC等行业通用术语/缩略语除外。,capi-arkui-nativemodule-arkui-error-code-h.md,https://gitcode.com/GenerativeUI/genui-watch-docs/application-dev/reference/apis-arkui/capi-arkui-nativemodule-arkui-error-code-h.md,,error_code.h,11,未确认,P1,ArkUI,,,ArkUI是鸿蒙/OpenHarmony体系的专有框架名称，并且是本文档的核心主题词。其在正文中的首次出现位于第11行；此前第2行的ArkUI位于HTML注释中，按内容排除规则不参与检查。第11行未提供ArkUI的中文全称或相邻上下文释义，不符合系统专有名词首次出现时提供全称或说明的要求。,,定义ArkUI（方舟UI框架）Native API的错误码枚举值，用于表示接口调用结果或失败原因。,定义ArkUI Native API的错误码枚举值，用于表示接口调用结果或失败原因。,"系统专有名词首次出现时无任何说明（如直接写""UIAbility""）",,,https://gitcode.com/openharmony_docs_ai/docs_review_platform/blob/main/docs_prompt/26_1_1_1.md,体验,内容清晰性,原理描述清晰性,验证文档中出现的术语、缩略语或专有名词都有对应解释,否,zh-cn/application-dev/reference/apis-arkui/capi-arkui-nativemodule-arkui-error-code-h.md第11行使用的是完整专有名称ArkUI，不是待展开的缩略语；zh-cn/contribute/style-guide/style-guide-content-elements.md第210行也直接把“ArkUI；方舟开发框架”列为术语，且第212行只是对缩略语首次出现的建议。扫描建议中的“方舟UI框架”还与第210行术语名不一致。,保持zh-cn/application-dev/reference/apis-arkui/capi-arkui-nativemodule-arkui-error-code-h.md第11行“ArkUI”不变；不添加与zh-cn/contribute/style-guide/style-guide-content-elements.md第210行不一致的“方舟UI框架”释义。
cmsaakg192aoqmov4g84tce6p,f56eb49f-f753-4482-bb74-e10355810efe,cmsaakg192aoqmov4g84tce6p,0801_pipeline_yilou,OpenHarmony 7.0,ArkUI开发框架,api_reference,0.30.1.6,检测 Markdown 文件中的术语不准确及上下文术语不一致,capi-arkui-nativemodule-arkui-error-code-h.md,https://gitcode.com/GenerativeUI/genui-watch-docs/application-dev/reference/apis-arkui/capi-arkui-nativemodule-arkui-error-code-h.md,ArkUI_ErrorCode,error_code.h,97,未确认,P2,ArkUI,,,同一句中使用“拖放事件”和“拖拽事件错误码”表达同一事件概念，造成上下文术语不一致。链接路径不参与检测，但链接文本“拖拽事件错误码”属于正文呈现的概念名称，因此建议将前文统一为“拖拽事件”。,,| ARKUI_ERROR_CODE_DRAG_DROP_OPERATION_NOT_ALLOWED = 190004 | 当前拖拽事件处理阶段不允许执行请求的操作。错误码的详细介绍请参见[拖拽事件错误码](errorcode-drag-event.md)。<br>**起始版本：** 19 |,| ARKUI_ERROR_CODE_DRAG_DROP_OPERATION_NOT_ALLOWED = 190004 | 当前拖放事件处理阶段不允许执行请求的操作。错误码的详细介绍请参见[拖拽事件错误码](errorcode-drag-event.md)。<br>**起始版本：** 19 |,'- **同义不同词**：比如`固定态软键盘` vs `固定模式软键盘`、`悬浮态软键盘` vs `悬浮模式软键盘`,,,https://gitcode.com/BeicC/docs-prompt/blob/feature_use_local_pr_information/agentic-workflow/skills/glossary/SKILL.md,,,,,是,原zh-cn/application-dev/reference/apis-arkui/capi-arkui-nativemodule-arkui-error-code-h.md第97行在同一句中使用“拖放事件处理阶段”和链接名“拖拽事件错误码”，与zh-cn/contribute/style-guide/style-guide-language-style.md第174行要求同一对象用词一致的规则不符；zh-cn/application-dev/reference/apis-arkui/capi-drag-and-drop-h.md第1802、1829、1909行也存在相同表述，需要同步统一。,已将zh-cn/application-dev/reference/apis-arkui/capi-arkui-nativemodule-arkui-error-code-h.md第97行改为“当前拖拽事件处理阶段不允许执行请求的操作。”，并同步修改zh-cn/application-dev/reference/apis-arkui/capi-drag-and-drop-h.md第1802、1829、1909行的返回值表。
cmsaaiihh2a71mov4qmtmw1dc,f56eb49f-f753-4482-bb74-e10355810efe,cmsaaiihh2a71mov4qmtmw1dc,0801_pipeline_yilou,OpenHarmony 7.0,ArkUI开发框架,api_reference,18.1.1.1,验证文档符合风格指南中对清晰、简洁、具体、一致等维度的规范要求。,errorcode-node-render-monitor.md,https://gitcode.com/GenerativeUI/genui-watch-docs/application-dev/reference/apis-arkui/errorcode-node-render-monitor.md,,,29,未确认,P3,ArkUI,,,英文缩写“UI”与相邻中文之间缺少空格，不符合中英文混排格式的一致性要求。,,请确保单个 UI 实例中注册监听渲染状态的节点不超过64个。,请确保单个UI实例中注册监听渲染状态的节点不超过64个。,中英文混排是否符合规范（如中英文之间是否有空格）,,,https://gitcode.com/openharmony_docs_ai/docs_review_platform/blob/main/docs_prompt/18_1_1_1.md,体验,内容规范性,文档语言符合规范,验证文档符合风格指南中对清晰、简洁、具体、一致等维度的规范要求,否,zh-cn/application-dev/reference/apis-arkui/errorcode-node-render-monitor.md第29行的“UI”写法不存在事实或接口一致性错误；现行风格指南没有强制中文与英文之间一律加空格，且zh-cn/contribute/style-guide/style-guide-content-elements.md第210行使用“UI开发框架”和“应用UI界面”的连续写法，扫描将检查示例误当成了强制规则。,保持zh-cn/application-dev/reference/apis-arkui/errorcode-node-render-monitor.md第29行不变，不按扫描建议给“UI”两侧机械加空格；沿用上述模板或风格指南对应行的现有写法。
cmsaaiih82a6zmov4fkepm4fi,f56eb49f-f753-4482-bb74-e10355810efe,cmsaaiih82a6zmov4fkepm4fi,0801_pipeline_yilou,OpenHarmony 7.0,ArkUI开发框架,api_reference,18.1.1.1,验证文档符合风格指南中对清晰、简洁、具体、一致等维度的规范要求。,errorcode-node-render-monitor.md,https://gitcode.com/GenerativeUI/genui-watch-docs/application-dev/reference/apis-arkui/errorcode-node-render-monitor.md,,,25,未确认,P3,ArkUI,,,英文缩写“UI”与相邻中文之间缺少空格，不符合中英文混排格式的一致性要求。,,调用[on('nodeRenderState')](arkts-apis-uicontext-uiobserver.md#onnoderenderstate20)接口注册节点渲染状态监听时，单个 UI 实例中注册的监听节点数超过限制。,调用[on('nodeRenderState')](arkts-apis-uicontext-uiobserver.md#onnoderenderstate20)接口注册节点渲染状态监听时，单个UI实例中注册的监听节点数超过限制。,中英文混排是否符合规范（如中英文之间是否有空格）,,,https://gitcode.com/openharmony_docs_ai/docs_review_platform/blob/main/docs_prompt/18_1_1_1.md,体验,内容规范性,文档语言符合规范,验证文档符合风格指南中对清晰、简洁、具体、一致等维度的规范要求,否,zh-cn/application-dev/reference/apis-arkui/errorcode-node-render-monitor.md第25行的“UI”写法不存在事实或接口一致性错误；现行风格指南没有强制中文与英文之间一律加空格，且zh-cn/contribute/style-guide/style-guide-content-elements.md第210行使用“UI开发框架”和“应用UI界面”的连续写法，扫描将检查示例误当成了强制规则。,保持zh-cn/application-dev/reference/apis-arkui/errorcode-node-render-monitor.md第25行不变，不按扫描建议给“UI”两侧机械加空格；沿用上述模板或风格指南对应行的现有写法。
